	T0_1	T0_2	T0_3	C5_1	C5_2	C5_3	C20_1	C20_2	C20_3	C30_1	C30_2	C30_3	C45_1	C45_2	C45_3	C60_1	C60_2	C60_3	C90_1	C90_2	C90_3	C120_1	C120_2	C120_3	N5_1	N5_2	N5_3	N20_1	N20_2	N20_3	N30_1	N30_2	N30_3	N45_1	N45_2	N45_3	N60_1	N60_2	N60_3	N90_1	N90_2	N90_3	N120_1	N120_2	N120_3
AT3G05770	1.80321596500442	1.34308847642587	1.31156970942475	1.84806002998898	1.51216851447928	1.80586687863183	1.64929568875528	1.76986605109232	1.70481642822753	2.03632658519232	1.78825066837897	1.60696991990078	1.76893004927525	1.58313129451713	1.71199425786888	1.61669136070066	1.39870469845718	1.44375638028687	1.69281566813479	1.90716302481625	1.75950425100805	1.95231862514207	1.79473329490809	2.1197578400298	1.39990683122531	1.05801821594915	1.58051795797257	1.48483527012895	1.64826072223419	1.46013632710485	1.63334757462727	1.8911263601859	1.90655018517669	1.507349090659	1.63619965597271	1.52665716377417	1.70367822930451	1.44986942366867	2.02833030726867	2.47004620889112	2.42313621671028	2.49140108322824	2.80518753029142	2.7932378584594	2.94258407842688
AT2G24762	2.2679516422549	2.42998104385683	2.49609517829036	2.11294325561274	2.34524048711398	2.36533884903935	2.055493274295	2.14599955283922	2.14003963492804	1.96760549029895	2.22720792833634	2.03795743790181	2.08865423900302	1.94269076038541	2.04701522371413	2.13982120523017	2.08714330735586	1.88063189167859	2.09549361264071	2.0418752655857	2.51542223916741	2.2194829088793	2.09314274390188	2.5838882336372	2.29864847951373	2.64206840127666	2.10776847941379	2.24305693727551	2.29908223581996	2.28693643159304	2.09546308425949	1.93715896530177	2.06500641546455	2.11764130684994	2.2716655663289	2.18320985376743	2.30787564098521	2.31256947131238	2.42443553768766	3.10646952687101	2.80136502152331	2.97425031267218	3.35179868217948	3.29751171540288	3.26338205339193
AT5G03330	3.19047804031131	3.36385628073441	3.25081014114305	3.20611955572719	3.21778459082935	3.22317305064265	3.26137921631717	3.0863024434467	3.21457918255752	3.1180508323677	3.18585070068351	3.15699952010606	3.22685630979959	3.24971672658764	3.21260105988765	3.24158143240519	3.15902471820243	3.17313831700261	3.10882002363082	3.10954048392452	3.14544679792635	3.24392097384587	3.14634927125961	3.09718999080192	3.22682934664794	3.2335295969386	3.23871837049331	3.48295603752087	3.47379235535727	3.50396840650148	3.66554857679727	3.6361836724945	3.69740682465744	3.74193254991757	3.7656396396147	3.71842497595458	3.82193749156846	3.71201781359015	3.81228055227259	3.7487813288185	3.71205147968692	3.77402021435356	3.57089753864949	3.56507251627484	3.57079258511199
AT3G18440	2.84999043293483	2.9088145492342	2.85991365361694	2.92937604559508	2.87924014990507	2.91963157951081	2.85621203536946	2.79879972731894	2.8468672916005	2.85401250144088	2.95218315515178	2.90378666380663	2.88648966339094	2.88032176124153	2.87101179567498	2.86185007166655	2.88652559829427	2.90305930187743	2.95153228825373	2.90076277011324	2.98111151196587	3.09019933177148	3.01978011310071	3.0430164934229	2.91476568605974	2.87407481122318	2.82230974363884	2.87844499207636	2.89318657285396	2.81434382011054	2.85718560649174	2.78525960873228	2.84725519090227	3.03396154336206	3.02023389946685	3.05156652407199	3.13365707478294	3.14530008701532	3.1037266195525	3.39106456278376	3.30576477139273	3.32402819091014	3.3149686896036	3.33278990924316	3.31503545120519
AT3G58760	3.15799880147136	3.1079232816308	3.13926518066597	3.14497443177146	3.08178011540576	3.12349139536661	3.178757791433	3.10236205510485	3.17386731585475	3.14112275331625	3.11977506008175	3.12535640057366	3.19360649497366	3.23124128976887	3.14865043673134	3.24130797874476	3.21392925080071	3.18128388000574	3.18425894786185	3.19349488795571	3.17293783923306	3.15336935958663	3.18357821544201	3.16441980728737	3.0940037583483	3.08571358644127	3.15272366939101	3.27216961997054	3.26622237994282	3.29928355803388	3.39584935950101	3.39351386442941	3.45101956710152	3.45145948323148	3.47715360408275	3.46316029750853	3.50903646565052	3.51743249228058	3.47877718881112	3.46373887867284	3.46718531064127	3.47484010400288	3.30979754665515	3.34258601079416	3.30739306005022
AT5G41080	3.03111079130249	2.95722950012783	2.94580403272988	3.10321869425114	3.18349038565014	3.00295062443241	2.93068493111098	2.98969966835478	2.97120772582923	2.90725855441912	2.91929494046989	3.02964064445681	2.90222114016854	2.86278981479628	2.91660671743908	2.95945641360688	2.85822051422926	2.82574208057515	2.76367891268061	2.89854624372524	3.00363250876583	3.04293046785063	2.97003324808355	2.83116701822257	2.96915245503476	2.96965613968261	2.98514412506199	2.97475495796703	3.01674786503593	2.95972094774075	2.93927435355773	2.92099483024286	2.92559735070502	2.8902183308792	2.93815159866308	2.93413616834021	2.98707163614464	3.02651494585649	3.23213896300407	3.72056472107005	3.61420827052552	3.43524598238922	3.7639076300783	3.78590966000582	3.74511096829745
AT4G26130	3.31021361408072	3.463535499623	3.39185215293881	3.32128497529971	3.26096252426429	3.35019483423404	3.4235788101281	3.3439625449041	3.38793128646691	3.43935108007048	3.40261793079043	3.33914129954852	3.46666401465591	3.46849287159039	3.45237499277041	3.49564541236126	3.5237247886969	3.52781878711759	3.6372130721094	3.47423556123255	3.54545270781874	3.49412787444025	3.51268002676736	3.51812202857437	3.45738329374775	3.39384869193846	3.45572014636712	3.53103665036249	3.57569686984288	3.54252994575527	3.73235664976163	3.68073411343507	3.68630397822539	3.75471766382377	3.68640107259187	3.78937984626624	3.86002882750612	3.80641849760155	3.80794626274592	4.02803686679902	3.97256855833261	4.02249406574537	3.92449809377757	3.94930471634227	3.90426059184581
AT1G16300	3.21914663291706	3.2332565612687	3.21319077677324	3.23747786811225	3.07899094894078	3.1916948478179	3.26115721886569	3.27557573719627	3.27948473047259	3.26287015133044	3.26662288136245	3.25973369716468	3.27499622118453	3.31932550042649	3.30588817310745	3.29064273391578	3.25556425811861	3.26400143937793	3.24754051595067	3.17449360419924	3.25194238904592	3.28428230835654	3.25921469723939	3.28902827139359	3.21387656353923	3.21414073172637	3.26740493988332	3.4215930122065	3.39510755082125	3.43047137745392	3.50322964229645	3.48908646191448	3.48174771910819	3.54427487769538	3.56509996098447	3.55284307084019	3.64131348017275	3.59438810407577	3.62755150552752	3.71935745211941	3.6735432603921	3.67393592688611	3.55980468359214	3.65463724804225	3.56712758962527
AT1G78050	2.7781975522471	2.81321096586536	2.88918566929304	2.76384098428145	2.85179783638211	2.73804601545228	3.26601513987067	2.97440721207742	3.07806990277223	3.10661795917836	3.03137920934123	2.98085938238303	3.31160912361331	3.36062277229666	3.20852758078673	3.21334641584792	3.36941580467791	3.24554991090872	3.03049242317432	2.95131667819162	3.08151569747676	3.21466449422324	3.02925913718017	2.98110929997691	2.81483272985935	3.02630715294368	3.13105894742076	3.89895863342135	3.94128736230685	3.95209023503414	4.21587604322194	4.09041007637096	4.15307051026856	4.16439020380854	4.11756273310715	4.10139149188105	4.18489862265102	4.06966282577935	4.08486846521365	4.00389104795487	4.05808403852329	4.02979278902028	3.63918145862684	3.74194598151364	3.67356778653584
AT3G16560	2.39695635783836	2.53036057305007	2.44123960266036	2.40298455404516	2.3960422999414	2.54580379321204	2.44376235453179	2.45829997164103	2.50525704396251	2.43519209288234	2.4789391840601	2.56301188930226	2.49743631542254	2.50132318793149	2.43759892293176	2.49337768581767	2.61673693991424	2.48784407692891	2.35152213615167	2.37975630675033	2.54616809325903	2.46982313410171	2.447286487282	2.52467300498579	2.4634082285605	2.52781901080784	2.43595806543056	2.70767099093452	2.62831188099703	2.69799190422331	2.88522224783863	2.82174765048238	2.92253626902604	3.12726386588335	3.19351294650275	3.15326861376916	3.32103995841555	3.21342965915904	3.30510866439741	3.41541243300371	3.23805949096211	3.38263417708808	3.20703588074228	3.21360958883002	3.20053967186392
AT4G04810	2.17627541414985	1.9706284953285	2.1069410314078	2.17261702285172	2.10372403504654	2.06732412412933	2.13061231044518	2.07310937292951	2.3345803430543	2.18483497748875	2.23435486661292	2.15350849705985	2.28702593076849	2.2702708346393	2.22607948320201	2.3253878839296	2.15780420793158	2.20252485472594	2.02027057138026	2.18371379161598	2.092796631287	2.28658085542795	2.13359470271423	2.2340662186371	1.99212875604364	2.10116718217474	2.17611221676376	2.2124341524406	2.13040163694697	2.12988517598972	2.28062650646765	2.16862591189226	2.247491477674	2.23539672212822	2.17318579670072	2.33891075526528	2.3391184164096	2.36304960526445	2.27504009169066	2.62167785043801	2.46801342569216	2.62090285473212	2.7693645434858	2.78070452239046	2.76844063124274
AT2G19600	3.0543129140467	3.05177917550534	3.08147230974067	3.04521670957946	3.01260722743691	3.03009458064548	2.9966934986321	3.04334574204501	3.01523753313288	2.98739007376951	2.95668457236065	3.01277614822359	3.01893360833497	2.99881551694457	3.01000372552131	3.01074366464682	3.0495963149786	2.98640643739537	3.01037988655023	3.06909484131407	3.12683063027894	3.06419218154535	3.01008957217581	3.11415170840671	3.03507438141412	3.0200784627895	3.02572457640346	3.13844447110501	3.22191795351476	3.21402205719188	3.3536479399995	3.36928796032982	3.36503064959053	3.41420733999354	3.39679472168793	3.43221836873652	3.44750845648482	3.39732417072859	3.45696284424967	3.29535622588061	3.37480742241696	3.38511904183471	3.2163716045647	3.26748345895665	3.22966486895357
AT3G49940	2.69822982319277	2.74502111507902	2.91685020755787	2.66920890803801	2.99069052268857	2.80949915389234	3.39777283057096	2.95335968355866	3.10972262236236	3.03179072815333	2.98611595219041	3.05623326931872	3.32785429523486	3.21649633034484	3.14802363083973	3.30974950485143	3.51664727002429	3.18329662122524	2.94278543104352	2.89182796988589	3.27226498145978	2.94107242311969	2.80222464857406	2.8382020567519	3.18398913418305	3.41188421258234	3.47228571837876	4.06540682131777	4.10652745822692	4.17373857139386	4.45063942313957	4.26277916048403	4.37691090010399	4.43468178680866	4.38245114836646	4.38824466685228	4.41958167715489	4.36041272698304	4.42147971166569	4.29884062968565	4.30110987509538	4.27409948809852	4.07578476764723	4.11922290077012	4.07595747106316
AT3G57157	1.59794766397004	2.07317469792781	1.75404411969978	1.45409113611266	1.32956954473823	1.76262779130993	1.90333918399318	1.70549567612598	1.91867282185531	1.84559942689326	1.92810401235725	1.79180874261938	2.0006965963853	2.14674592819113	2.06256368753692	2.16985741315995	2.1738086614685	1.87386051886842	1.87538422803797	1.82331717722853	1.93612786043693	2.0243096721028	1.92028076390368	2.06124990377416	1.913610360128	1.87797478625076	2.12883674143722	2.3811880076946	2.39254515322791	2.47472293954246	2.73104452225156	2.71736803843205	2.71726600505755	2.81566334274968	2.7769525712509	2.84192848873322	2.87182243691124	2.81885810522217	2.75539925333202	2.88867790919153	2.81691467820422	2.93649317038556	2.82943659594904	2.89059185385732	2.83008439463493
AT5G08010	2.51717282721084	2.68529777340063	2.57658570515143	2.5009478626143	2.42641749561729	2.51933213034635	2.66601694053001	2.51023390387649	2.66323001294894	2.63499146195579	2.60629166610234	2.56933915540662	2.66603318074772	2.64610667424923	2.63986019244154	2.61188390213742	2.59939497501074	2.69611170815018	2.54343706931006	2.57220452755301	2.60389577831432	2.59829370449388	2.55274645466323	2.58074353565987	2.53485172757862	2.51027375607154	2.51998299535293	2.89687478318761	2.8167914165541	2.91285215308885	3.11379951618113	3.1196724465878	3.10937138068405	3.19410323664153	3.12473242912215	3.15557748211437	3.2305191980553	3.12448290857603	3.15321450429815	3.05938618895272	3.09090508290346	3.10491453868706	2.92294933757148	2.92637536109102	2.92679631129444
AT5G67420	3.1969907045467	3.04926885951387	3.26964484215677	3.18115605727696	3.31148129316878	3.20102527153995	3.6525908702198	3.44481299902309	3.4887906097703	3.45573046187065	3.42298310452786	3.38603498293917	3.64470281009944	3.60179740730889	3.60738251589089	3.53479381886596	3.6839353366986	3.47576905116099	3.26681650159005	3.30840743689171	3.48684496383949	3.30163955364703	3.2523238584162	3.21365312752538	3.41732865587894	3.69010494273788	3.73990007501695	4.24416974994102	4.26076448464671	4.34065416729392	4.54821424672322	4.43881535343971	4.48881901214445	4.45188627289144	4.48000761151499	4.44368941349351	4.43795497105845	4.40033416166684	4.45280070375665	4.13692250707106	4.29312222990593	4.18175565093062	3.96201778140003	4.05976471809714	3.99523139859179
AT4G05390	3.49295090210458	3.38054514555937	3.50436905437949	3.55870546996021	3.55061109480975	3.47484529136163	3.57219621956855	3.39695577827012	3.43832871169676	3.49218233718445	3.48078746869411	3.39868597053054	3.56038110247363	3.57833378618519	3.54305499725419	3.58593577765058	3.8190526219597	3.54255396280229	3.41339275576206	3.39866213942393	3.61284473435853	3.46950881254874	3.41358924751285	3.37132817605857	3.44968750892912	3.62429853790044	3.55840946701205	4.09053784808588	4.14988371686621	4.15477735046661	4.43732105454284	4.39987198547788	4.3694833970129	4.51312080463771	4.5661194252656	4.50616643127901	4.56085371050228	4.49070877465727	4.67902174542188	4.53376276490305	4.57663921274904	4.56362948957559	4.27972980773692	4.37811617445068	4.33230241379295
AT5G04840	2.67899504899143	2.74077322895789	2.7129185643139	2.5915860214102	2.66127219878264	2.75157935292293	2.94609196120733	2.84478524787005	2.84622410287657	2.73833722912709	2.7280065310476	2.83797244786084	2.88381144402407	2.93986817617942	2.80443466437135	2.84378484353319	2.85495853407879	2.81021988224419	2.78748155028155	2.68376571100045	2.74621135299427	2.73763491320682	2.68343806317043	2.63783862106969	2.70405272308697	2.88276771246547	2.95640107038777	3.44935361052004	3.48260563851117	3.42612650784536	3.50270588809376	3.38846668699502	3.44252176198622	3.28649826807321	3.24129063575951	3.23015495251921	3.28793381794086	3.14726269129072	3.17453859130829	2.96989282899923	3.04598892374299	3.00701768954965	2.75856219121494	2.73374945208831	2.7538375582843
AT1G03850	2.5285765717209	2.9610163569588	2.34191070830459	2.57535024644389	2.59457933383247	2.78367521630991	2.65179992728204	2.65138428454022	2.61667841770495	2.6462824482881	2.70862567554874	2.78628653463743	2.62659156465697	2.55512771631647	2.65280321541471	2.70582782782547	2.85495853407879	2.58020271936558	2.71426128299523	2.5391801461751	2.72785103858471	2.8147251696123	2.57491034387365	2.58597211947177	2.62136072252128	2.764833340533	2.79467057791376	2.93531193437865	2.92002242630143	3.00312361989243	3.27134503196187	3.1871106032191	3.33460195147407	3.38625705964403	3.45198398808596	3.48274812727989	3.54116193747967	3.50601123568184	3.68962073210812	3.86809756360895	3.77946125454526	3.92999506525292	3.65006420313419	3.78486135880014	3.79852571763817
AT1G78090	1.90191168452925	1.7775110519567	1.98953945197211	1.84806002998898	2.19120866358586	1.88615768678769	2.20232981128264	2.00909156954761	1.89054277541512	2.25606387618967	2.14841258219915	1.94285740012576	2.29751450880709	2.39726792012188	2.33039991144252	2.27018286468214	2.36209377275176	2.19931113243474	2.16550950537216	2.18371379161598	2.38569086488786	2.43444477476809	2.30060012540921	2.13470273301755	1.68721526827441	1.89798204137213	2.11084153173452	2.64795541686092	2.65648760272078	2.72805984113616	3.10406724712396	2.82174765048238	2.92483410063288	3.07943649835963	3.12622786727838	3.15710993642576	3.16498453175318	3.1241388341721	3.12195431928891	3.17818275043331	3.16950003875543	3.13039403742311	2.78980381750928	2.75224059917753	2.77714483366785
AT2G19800	3.10403895191907	3.08134284444303	3.00799308988982	3.28388830313	3.30246908315636	3.16783561025518	3.2182475655234	3.14221099410756	3.20958953446625	3.21686287618705	3.17379589121362	3.25947735507143	3.25603366553532	3.27442816822951	3.24987713991582	3.18470819248261	3.0989699260554	3.16796865033963	3.35990360293242	3.25827366925871	3.36311953369064	3.49332396756168	3.29865047827749	3.19692161928683	3.25634710347118	3.03779478937919	3.14853247923391	3.24946558088095	3.43061143237322	3.272877811191	3.50804465758938	3.27882393743575	3.43691941144462	3.48353254892335	3.45004055819286	3.42977575333489	3.53612964647094	3.61798139012286	3.68923921687705	4.05676165542546	4.12868056177927	3.90693898606134	4.11052918116148	4.21162685822407	4.11456703805196
AT5G54130	3.02323419557465	3.18600175421591	2.98878253886678	3.09695924590784	2.91650007651164	2.96958262411705	2.91074860317053	2.90061580067348	3.00329858156304	2.98484186809585	2.91978274542653	3.08933241609095	3.00696103336269	3.08650051421356	2.96937482980172	2.94562900653868	3.02040016339687	2.88614432477173	2.93385878148989	2.91113948858175	3.01305376021824	2.9276663077917	2.8133766104262	2.92916163353955	2.99165743392109	3.00886390009173	3.01248660288984	3.30766217262883	3.32479017700771	3.34920948857218	3.41582585307128	3.50910197215916	3.48743171275937	3.533027071226	3.58254250008268	3.58612907257943	3.60188871150638	3.65082238975267	3.64508358420623	3.55372123352181	3.71068811539151	3.6490247832181	3.59349995233711	3.63601735481082	3.59241966903901
AT2G36580	4.06685507291512	4.33497871414845	4.07587133595623	4.12587087759122	3.9771911961037	4.13725461605786	4.19601416482558	4.14419507872254	4.1627536554122	4.14396889127053	4.10183759910968	4.25823734066938	4.27273368006125	4.2483437369061	4.05020431190956	4.06472935984215	4.19109740714465	4.13271139607878	4.0770117869317	3.92824746493769	4.07414991936439	4.06476028095668	3.95104117979362	3.94475763127671	4.27081536016167	4.26106818202727	4.17066122444246	4.54037120190479	4.54427924570108	4.49825969767962	4.65178899206299	4.57632427329655	4.63404364852507	4.77047901358475	4.71783952017998	4.72479088200438	4.85550034651235	4.74871252856616	4.76356127578532	4.87579251112428	4.83504843261687	4.87733580944	4.53953234041776	4.6688064250475	4.54728608659906
AT5G01740	1.84510192672401	1.93755046341683	1.9375266209134	1.83003323019708	1.8970238163452	1.94969374434464	2.28748569957846	1.91297825797968	2.23647750664349	2.12990065887032	1.8553825557488	2.08256085611011	1.95757308232841	1.99283851561966	2.23898753371505	2.33651379900702	2.37710927838726	2.27055063669988	1.98610931630759	2.18943804469935	2.30471224819385	2.2571076888482	1.89059698597763	2.10742023478967	1.94273407425387	2.26709491485474	2.2374428599329	2.9768067352188	3.01419001779967	3.03548185694914	3.34619775357153	3.23773240023138	3.26159186263374	3.29901204509537	3.48896895573931	3.36896337866583	3.41764938937047	3.33824850414409	3.40998548477835	3.14027486942837	3.19003239926583	3.17009674457115	2.97934108749248	3.03487233538854	2.9400252226867
