T0_1	T0_2	T0_3	C5_1	C5_2	C5_3	C20_1	C20_2	C20_3	C30_1	C30_2	C30_3	C45_1	C45_2	C45_3	C60_1	C60_2	C60_3	C90_1	C90_2	C90_3	C120_1	C120_2	C120_3	N5_1	N5_2	N5_3	N20_1	N20_2	N20_3	N30_1	N30_2	N30_3	N45_1	N45_2	N45_3	N60_1	N60_2	N60_3	N90_1	N90_2	N90_3	N120_1	N120_2	N120_3
AT5G14070	19.5652327563059	16.2333709235235	9.18200434151204	15.283079042308	21.4671258030795	14.7187111267746	14.9262902505927	24.3277144343689	19.7630262980784	21.5948582458423	27.9976782373844	23.6082517854587	21.3022555608101	31.1079267421082	24.3706479554288	16.4677930911809	26.9933976209428	29.3821131590811	17.8333907428612	16.2033034088818	46.1518734895117	11.5392454706074	15.3962977636203	27.6765188341498	11.3696222114692	8.8993856035376	15.4717869395123	35.7451510497868	67.1355492440495	43.4262984178224	106.555038053563	90.7511224344608	103.56103073649	98.9492097079555	101.131672545196	92.3017696082763	124.487508270305	100.208034273423	186.199990946858	209.52958278222	154.587489218448	153.869710188458	447.230197150308	382.878285728796	359.904519932574
AT3G23210	594.937538155565	508.284880694326	682.682022791421	550.190845523086	493.743893470828	508.228437142157	523.353051911406	500.069685595361	572.087603365427	489.862310734634	490.892625095474	470.018831001405	508.887216174908	612.50435068082	585.9109945951	633.461107574092	623.547485043778	515.949907073464	683.613311809679	606.611171370013	717.277033816161	550.422008947975	543.269363944888	658.701148252766	502.699724921389	570.45061718676	539.692332654752	990.438560337843	844.280392008501	1061.38982309442	1551.28776121223	1526.60792259613	1461.68997668074	1573.76362106939	1600.86840744838	1705.68612604883	1682.20511175699	1553.75194194477	1727.36299293777	1357.96387828477	1245.92901758152	1395.59827140931	1204.46592226319	1063.22354729304	1105.84524111296
AT2G20670	47.1110209789997	111.108405432117	51.4192243124674	75.4602027713955	100.466148758412	73.5935556338728	69.9669855496532	33.7884922699568	47.8473268269266	27.2777156789587	41.0632614148305	46.1434012170329	66.2736839669648	28.9625524840318	44.6795212516194	58.1862022555058	45.8887759556027	47.0113810545297	51.5186843682657	38.4828455960943	81.7272759710103	83.0825673883735	59.3857199453926	42.4373288790297	70.6540808855587	40.937173776273	63.707357986227	68.5115395120914	136.305509071252	68.9711798400708	66.2369155468094	65.88780121954	125.752680180023	144.497258621141	117.220802268295	152.993344145225	187.272512441415	176.155176038544	518.495359405865	1343.376375686	1412.05288659239	907.831290111901	1093.35282980349	1377.38008942949	1313.31495337332
AT5G65010	1097.4550952649	765.132882862076	1017.82518125661	923.671089619487	962.585921010083	842.429760373626	1004.72591249302	1317.75119852832	1202.42412634624	1286.59892285755	1385.88507275053	1000.13139382034	960.968417520989	1000.81709139265	1372.87983482249	1274.6071852574	1346.97054128505	1204.66663952232	1126.47584859073	1104.86275119313	1562.43321709284	1418.17326833765	1305.38610324409	1852.48166063243	851.097434115696	1093.73449067477	896.453537377623	1172.14307817426	1292.86792559374	1539.07910569047	2635.07729240568	2890.36109123454	2393.73925330915	4374.18331804216	3554.54844525329	4135.87792313249	4109.17027299198	3835.33065913861	4533.25362574465	5764.71579971082	5183.29544073499	4989.99470141169	3921.73659836524	4048.69243678347	3515.89894059544
AT1G30820	1494.16593312631	1203.79463937329	1331.84972973632	1470.041165382	1299.19045360237	1400.00917011732	899.308987598209	1092.044070165	1052.64119019238	981.997764442515	978.052226425963	1221.19047872055	978.720297154998	1048.01532507033	1259.15014436382	999.046114198308	1241.69629056337	1064.8077808851	1203.75387514313	1341.83606354803	1826.84499229317	1177.00303800196	1183.31545668968	1482.53885888263	1300.19751146873	1159.58994414095	983.823628330163	993.417322925325	1015.17088099335	997.527619538802	1094.34903946902	1264.29988377872	869.912658186515	1492.09125750092	1461.81235769874	1486.94357615525	1393.1775925555	1774.2096173463	2138.43528064353	7309.66493857972	5306.7347045139	4472.99247517847	8220.14658016888	10847.236356455	8569.21179857062
AT3G05770	62.8146946386663	21.2837529886197	19.7413093342509	69.72904813053	31.7713461885576	63.2038771914437	43.845977611116	58.1162067043257	49.927645384619	107.974291229212	60.6616361809996	39.704787093726	57.9894734710942	37.5440495163375	50.7721832404766	40.6205562915795	24.2940578588485	27.0315441063546	48.5464525777888	80.003810581354	56.7283444975248	88.8521901236773	61.5851910544812	131.002189148309	24.363476167434	10.6792627242451	37.3143096776473	29.7876258748223	43.7398275377898	28.0993695644733	42.2380331023132	77.0762957662544	79.8899379967207	31.4124475263351	42.5212714110481	32.8746028741806	49.795003308122	27.4253567485159	105.990764077442	294.402325175018	264.183097246453	309.2781174788	637.7891507187	620.459170719484	875.411324060419
AT2G24762	184.58252481936	268.391732602256	312.647247828485	128.950979419473	220.682053255657	231.170345344047	112.880070020107	139.208588152222	137.301024807702	92.0622904164858	167.986069424307	108.383337742333	121.896240153524	86.8876574520953	110.683359464239	137.231609093174	121.470289294243	75.2182096872476	123.842991269869	109.372298009952	326.909103884041	165.011210229686	123.170382108962	382.858510539073	198.156272828463	437.84977169405	127.414715972454	174.257611367711	198.355031857419	192.863854737976	123.8342334136	85.7784581914766	115.396577106374	130.361657234291	186.174215367292	151.728936342372	202.427513448235	204.635354200465	264.976910193605	1277.06954569163	632.193612624699	941.682626353362	2247.26229499751	1983.11317223633	1833.17703772037
AT5G03330	1549.77238411791	2310.54979478152	1780.84974203626	1606.63368432262	1650.39263174075	1671.00661615735	1824.73898313496	1219.08880110004	1638.25086418281	1311.60349556327	1533.33951146742	1434.73784714356	1685.24510658853	1776.36988568728	1630.80252568411	1743.39036191968	1441.44743295834	1489.08549490223	1284.00413348601	1286.13720807999	1397.05567042209	1752.81138698527	1399.9633609349	1250.05610067577	1685.14043491419	1711.35185156028	1731.93003211129	3039.82722052562	2976.34268315286	3190.55568963883	4628.90444589442	4326.21789139621	4981.28557842516	5519.16703037707	5828.86185396854	5228.32626479757	6635.72544084321	5151.74778306737	6489.78583830933	5606.90554432421	5152.14721529545	5942.44820747824	3722.28859740008	3672.68632541391	3721.38898002889
AT3G18440	707.180189231214	809.864838295785	723.541942111149	849.166079288236	756.50151330052	830.308468857459	717.394825169111	628.465956221197	702.107513221205	713.766893599421	894.992447655056	800.534355997827	769.248117473698	758.389800230017	742.289318975768	726.77860175745	769.31183219687	799.193477927006	893.651025003378	794.974573498264	956.689877543003	1230.08356716675	1045.84851237164	1103.37055085477	821.049146842527	747.548390697159	663.46662817085	755.116315926746	781.213663930757	651.394476267336	719.006518037105	609.151369765559	702.735565711895	1080.58819490593	1046.9426555531	1125.32294453926	1359.62009032611	1396.5835513475	1269.02455368397	2459.98339279125	2021.17373963225	2108.01502958187	2064.4812579013	2150.99057444049	2064.79875846906
AT3G58760	1438.04460758848	1281.35407823012	1377.30065122681	1395.53615505075	1206.45247013307	1328.14722755719	1508.48820845052	1265.04115058718	1491.58840586549	1383.20749922053	1316.82413309832	1333.86622587842	1560.98194915047	1702.35447378364	1407.40491942601	1742.29250904694	1635.79989582913	1517.29232353495	1527.72714030511	1560.58065956793	1488.39792003675	1422.7889665259	1525.33321415296	1459.4750931875	1240.91305279464	1217.43595056394	1420.67408309286	1870.66290493884	1845.21039891978	1991.22350686427	2487.24417654758	2473.90046088462	2824.2572525137	2827.12027737016	2999.47346980637	2904.34472315357	3228.0152144526	3291.04280982191	3010.71062284842	2908.21756355321	2931.39410525431	2983.5336805542	2040.03637756016	2200.07753414931	2028.76871301926
AT5G41080	1073.51342886573	905.461355956534	881.931517002232	1267.54036807142	1525.02461705076	1006.06719584188	851.731437424445	975.811656756353	935.103191682761	806.96575550253	829.664531767826	1069.88304682283	797.651124888112	728.354560616947	824.540255825341	910.120031505931	720.723716479172	668.736895500686	579.585199142989	790.923747646044	1007.64923785434	1103.15186699007	932.575750253573	677.152160808866	930.68478959598	931.765672690387	965.621526048384	942.778358938127	1038.56660269961	910.675022703158	868.759544490761	832.921260699846	841.803235558039	775.887453900476	866.514557944062	858.532898137255	969.920064436463	1062.20516329829	1705.87837859775	5254.15320875414	4112.71939599827	2723.4938703357	5805.65908101952	6107.39952697138	5559.71316709923
AT4G26130	2041.99245030287	2906.85562003895	2464.44996526183	2094.73702123633	1822.98832319751	2238.97570434347	2651.28230576153	2207.06431507358	2442.29398673095	2749.36642614172	2526.32383295332	2182.69018780105	2927.87668096912	2940.23542069374	2833.0878248186	3129.97854019712	3339.08328571062	3370.71602160978	4336.48618230575	2979.38241430815	3510.42687729599	3119.05805070519	3255.21724145115	3296.27339314724	2865.95691316249	2475.80907490416	2854.99974289706	3395.78934972975	3763.65957883308	3486.87631413691	5398.78859471385	4793.64833023672	4855.53289824514	5684.08237989033	4856.61872927269	6156.40159209175	7244.09048125984	6402.76597936506	6425.33199528926	10666.1166728949	9387.15223709339	10530.842965298	8403.4831827274	8897.5023168207	8020.84242551604
AT1G16300	1655.57910336583	1710.27581218722	1633.01947213792	1726.9879317808	1198.72430484396	1554.12273368002	1823.80608999429	1885.39786866359	1902.45132100975	1831.01666495011	1846.91350772613	1817.83538748032	1882.88269984716	2085.30377885029	2021.74833663578	1951.98240774131	1800.45962131688	1835.79443017939	1767.48717140358	1493.74203300629	1785.50060562548	1923.59221995026	1815.66340055265	1944.73672341293	1635.60136670707	1636.59701249057	1850.24369694285	2639.18365250926	2482.99811673825	2693.7077459761	3185.13167803353	3083.05183065017	3031.37931398668	3500.91727681004	3672.91847107324	3570.68763525716	4377.63029082707	3929.2097649316	4241.06287072035	5239.56570615538	4714.91842116267	4719.18401148	3628.39803427163	4514.03681482308	3690.11014936368
AT1G78050	599.313971798423	649.695578517019	774.042965989465	579.801811167558	710.132521565868	546.323924764397	1844.32973908886	942.023164486396	1196.18317067316	1277.50635096457	1074.17758837432	956.134197311077	2048.56690976457	2293.4050818837	1615.57087071197	1633.60507464514	2340.32757373574	1759.40093596578	1071.98493243199	893.207100414611	1205.71769491349	1638.57285682626	1068.94295901707	956.685001033779	652.129045414984	1061.69670250204	1351.5060944221	7923.50848270274	8734.74183876746	8954.7581825692	16438.2745191821	12313.5598316895	14224.847293305	14600.5056102405	13108.0438301193	12628.9051348968	15306.5510168879	11739.1075097782	12157.4271012071	10089.2472519438	11430.2450983312	10709.3318291167	4356.18878988269	5519.33774965971	4715.18473913864
AT3G16560	248.684405823572	338.375598361446	275.460130245361	252.170804198081	248.159974283599	350.651647431982	277.069262776627	286.526414449234	319.328898605793	271.640585302964	300.50841308126	364.854800320725	313.616540200815	316.442703066273	273.154345833764	310.692362986946	412.998983600425	306.749261380807	223.908128215924	238.998725281007	350.946537993162	294.25075950049	279.332830854254	333.963327265408	289.925366392465	336.396775813721	272.121429112598	509.368402459462	424.174606587403	498.125187733845	767.004282926097	662.607510377638	835.885462373097	1339.74088699819	1560.64558314063	1422.45877820974	2093.55513908496	1633.9183693635	2018.1214403394	2601.88000897921	1729.30333088399	2412.67705575502	1610.02870974111	1634.5957583037	1586.11386892177
AT4G04810	149.313618403387	92.7105850521232	127.170760129942	148.054828222358	126.226699722107	116.018075940458	134.336612255334	117.58395309945	215.31297072117	152.30057920752	170.785837248045	141.649510712752	192.903758689558	185.574873323611	167.548204693573	210.787751567115	143.065007390997	158.663411059038	104.02811266669	151.905969458267	123.071662638698	192.705399359144	135.26747320895	170.671866143924	97.4539046697361	125.48133700988	149.257238710589	162.342561017782	134.271098488099	134.110627466804	190.071148960409	146.693595168033	176.053752252033	171.197839018526	148.249838162844	217.478142090733	217.582514455055	229.951068122172	187.632298569526	417.733028964552	293.024046727507	416.986914610721	587.232693649534	602.787865224309	585.983156765907
AT2G19600	1132.46656440776	1125.87445894038	1205.59717004053	1108.97842300747	1028.70466848357	1071.00268610707	991.665408523752	1104.20792738219	1034.958482452	970.632049576282	904.325007067518	1029.10515737522	1043.8105224797	996.5263428765	1022.5517704632	1024.29673027145	1120.22600126913	968.434449723313	1023.4384798542	1171.70137775477	1338.40433119584	1158.54024524899	1022.75406572621	1299.87383457724	1083.36257357857	1046.56774697602	1060.27245791364	1374.69893412305	1666.18226760232	1636.14965509501	2256.85490508042	2339.63852632404	2316.8082019049	2594.66816567528	2492.66588352874	2704.56829030278	2801.51018611782	2495.70746411495	2863.18293771361	1973.29126063255	2369.57240936338	2426.52532967198	1645.02933386591	1850.57838102251	1696.18367809807
AT3G49940	498.398560739582	555.181285584505	825.003090084857	466.133910790393	978.0422515883	644.160063430604	2498.28783069295	897.422354690053	1286.67702793279	1075.19662634562	967.786411072256	1137.48849511756	2126.67518015421	1645.50205594462	1405.37403209639	2039.81063756094	3285.09649046874	1524.34403069313	875.817634260517	778.771270089383	1871.07387105395	872.366957577922	633.447679417521	688.222768342526	1526.77783982587	2580.82182502591	2966.03256681591	11624.6209976494	12779.1500780757	14918.2107505931	28224.605665323	18313.0792408499	23817.5576260964	27206.3208025588	24123.3515726841	24447.3248681647	26276.6067456816	22929.7078845861	26391.7002552831	19898.6796813114	20002.9289220797	18796.723796622	11905.7678570573	13158.2504195463	11910.5035958324
AT3G57157	38.8730282395025	117.601753801526	56.0102264832235	27.7005807641832	20.6084407709563	57.14323143336	79.2959169562736	50.0069685595361	82.1725830288522	69.3308606840202	83.9930347121533	61.1668341714157	99.4105259504472	139.449326774968	114.745134123477	147.112284947883	148.463686915185	74.0429251608844	74.3057947619217	65.8259200985824	85.5732654284697	105.007133782528	82.4801665908231	114.396277847819	81.2115872247801	74.7548390697159	133.785451771077	239.79038829232	246.163680561515	297.597868569195	537.574966756714	520.88657945259	520.76404027492	653.378908547769	597.596246857974	694.159883766352	743.677549406083	658.208561964381	568.62612619925	773.137637734393	655.266372209542	863.209074157248	674.456471230402	776.555702593532	675.464368542322
AT5G08010	328.232523214342	483.754453521001	376.462178001994	316.168697687746	266.192359958185	329.872290547124	462.714997768373	323.017986100787	459.750401250034	430.760593430224	403.166566618336	370.220312090148	462.732329126486	441.947097163744	435.625332203289	408.401268661286	396.802945027859	495.970070125289	348.741863415952	372.675978404282	400.944400940133	395.796119641835	356.314319672356	380.090858655658	341.900782216324	323.047697408415	330.368156414292	787.882704389051	655.08020777527	817.436205511951	1298.81951789613	1316.51285833005	1285.63622442871	1562.76926443517	1331.95009636229	1430.04522502686	1699.52511290764	1331.18462371643	1422.28146930946	1145.78202230277	1232.08536183062	1272.50250325855	836.681586221569	843.313967797527	844.132493395212
AT5G67420	1573.19917597086	1119.38111057097	1859.81497937326	1516.84559494906	2047.96380161378	1587.88918861791	4492.8133654284	2784.17176304444	3080.95178394253	2855.06757439768	2647.64710531532	2431.64993390225	4411.93381837223	3996.83224279638	4048.57389159561	3425.30096296563	4829.11883438667	2989.92383506809	1847.73742974645	2033.51457781467	3067.1765923238	2002.05908915039	1787.0702761345	1634.75971247045	2613.38887689342	4898.2218361871	5493.39446864095	17544.9116402704	18228.318825051	21909.8447958625	35334.9945559783	27466.510946123	30818.2833038831	28305.7564659805	30199.2964902574	27776.5106130769	27412.1493211212	25137.4491028416	28365.4201593198	13705.621759837	19638.3793206391	15196.1725782121	9161.83003876487	11474.5677015338	9890.04950868621
AT4G05390	3110.61457097953	2401.09593037717	3193.50110997789	3619.22415570655	3552.37997789359	2983.56932605089	3733.4383489295	2493.59072952281	2742.90001831751	3105.1133014548	3024.68250557877	2503.54779161251	3633.21803176039	3786.58556550489	3491.09531961517	3853.46358333633	6591.78769903423	3487.06918971974	2589.80463343551	2503.41037667224	4099.82476165162	2947.12329319314	2590.97696650639	2350.65899964713	2815.60572908313	4209.40939047329	3616.75772338952	12317.183299239	14120.8438576651	14280.865959108	27372.1653608945	25110.7112610092	23413.6696062241	32591.9849309489	36822.271818416	32074.2327349746	36378.4974167989	30952.6795549404	47754.5684473783	34178.5185888997	37725.1155591976	36611.7588422416	19042.0062202817	23883.7511159234	21492.5160126512
AT5G04840	476.773829798402	549.77016194333	515.569543775901	389.718515578853	457.679122121654	563.640055501779	882.516911066293	698.746020142707	701.067353942359	546.690885065798	533.822398392797	687.858608839956	764.514282904629	869.949261649991	636.683177835577	697.136574193324	715.325036954984	645.231204973421	612.279748838235	482.048276414234	556.706973967235	545.806310759732	481.684172890407	433.598795068347	505.136072538132	762.677346223173	903.734378290335	2813.44126387697	3037.37500064745	2666.88562048274	3181.29185684241	2445.30764148746	2769.51785055299	1933.43614524592	1742.22290430132	1698.09967923171	1939.84012887293	1402.91247982793	1493.89685044287	932.274029720889	1110.95337401019	1015.54008724382	572.787991629773	540.938295991196	566.582363062171
AT1G03850	336.985390500058	913.397670630257	218.990803545062	375.390628976689	392.419059680292	606.930382345233	447.788707517781	447.359637654228	412.943233701953	442.126308296456	510.490999861643	610.595239360273	422.4947352894	358.277501098763	448.826099845813	507.208027208372	715.325036954984	379.616902015328	517.168331542975	345.332903901794	533.631037222479	651.96736908932	375.009824099609	384.703611794683	417.42755833537	581.129879911006	622.511898036847	860.862387782366	831.056723218006	1006.46832803659	1867.1130541818	1537.79641714285	2159.98721250393	2432.89406091465	2830.53760771383	3038.371950256	3475.9077309213	3205.60227533615	4892.76283903435	7379.95017837375	6017.37569972706	8510.5336705236	4466.74631688009	6092.67343905873	6287.44089827203
AT1G78090	79.0332428445515	59.1616184768413	96.8701458029521	69.72904813053	154.563305782172	76.19097524448	158.591833912547	101.36547680987	76.971786634621	179.578294886478	139.988391186922	86.9212906646434	197.637593258627	248.863413936865	213.243169610002	185.537135493971	229.443879778014	157.488126532675	145.639357733366	151.905969458267	242.297335819937	271.172268559275	199.05213537252	135.614942287334	47.9148364626203	78.3145933111309	128.324821086543	443.835625534853	452.656354751546	533.888021724993	1270.02085896274	662.607510377638	840.323792261803	1199.955495506	1336.54699056889	1435.10285623827	1461.37509708619	1330.12980230302	1323.45224334536	1506.49117747216	1476.65661342995	1349.43735835277	615.566532226759	564.500036651429	597.861193727378
AT2G19800	1269.93806824812	1205.2376056776	1017.82518125661	1921.84718957023	2005.88823503974	1471.00530614059	1652.15375211248	1386.67972275903	1619.52799716358	1646.89208411713	1491.34299411134	1816.76228512644	1802.40751217299	1880.42053720399	1777.02641341668	1529.30905173433	1255.19298937384	1471.45622700678	2289.60922259735	1811.7318624056	2306.63217711122	3113.28842796989	1988.32188261611	1572.94882040752	1803.70935226237	1090.17473643336	1407.02250638153	1775.34250213941	2694.57681738617	1873.71705232192	3220.65002405138	1899.55774081995	2734.01121144333	3043.86616530187	2817.89614864568	2689.39539666854	3435.85522826042	4148.61261891973	4888.46591616635	11395.491802833	13447.9579240258	8070.46629938461	12897.4522072601	16278.2175786389	13017.9325752069
AT5G54130	1054.20563338253	1533.87318148493	973.751560417352	1249.39171170868	824.337630838251	931.607833671142	813.482818657301	794.705338189384	1006.87418192315	964.949192143166	830.597787709072	1227.62909284385	1015.40751506528	1219.64526571645	931.161840630341	881.575856814551	1047.34382769258	768.636080241561	857.984243517655	814.215996296312	1029.76367723473	845.826692995525	649.943712735686	848.746577580595	980.223857803096	1019.86959016541	1028.41877892052	2030.02670336914	2111.71818531283	2233.89988037563	2604.35872287672	3228.50225975746	3071.32428298504	3411.39180135999	3823.46675633938	3855.1793908991	3997.67276558466	4474.55243566171	4415.80440068587	3577.91654649639	5135.99628358606	4456.06680705774	3921.18103290295	4324.56115034704	3911.43757141243
AT2G36580	11663.4530954894	21625.3752611659	11908.141430507	13361.2318527377	9487.610919929	13716.1071570801	15703.3902367642	13937.0772915118	14545.5873553857	13929.8201400549	12641.8849801203	18122.5525524012	18737.700683017	17714.3552489371	11224.7142708046	11606.5005706643	15526.6023115663	13573.3609949691	11939.4551023456	8476.3530957713	11861.0314868045	11607.327018884	8933.15190956341	8804.82319177087	18655.1137014042	18241.070671571	14812.8708369119	34702.584144168	35016.2749572297	31495.5615495612	44851.9913781677	37697.7676260629	43056.2382503438	58948.5990279204	52219.5689634221	53062.1378545332	71696.1447631203	56066.9225866871	58017.0525637955	75125.638383625	68398.0421512879	75393.0805981405	34635.6176160766	46644.3925937091	35259.5567855615
AT5G01740	69.2506264663985	85.8564951066355	85.8517405931376	66.8634708100973	78.1403379232092	88.3122667606473	193.108880117043	81.0923814478963	171.626281009628	134.115435421547	70.9274515347073	120.187463635062	89.9428568123093	97.6145287424774	172.625423017621	216.277015930842	237.541899064297	185.694955165392	96.1021612254187	153.931382384377	200.952949152249	180.012229341476	76.9814888181016	127.311986637089	86.8963983305147	184.217281993228	172.009866562813	947.24650281935	1032.46337095015	1084.38021637445	2218.45669316922	1728.00082443699	1825.63302755469	1989.97855079333	3082.21756552516	2337.89002747538	2615.32017374832	2178.2062186802	2569.55987506664	1380.50820048285	1548.18216814297	1478.68791491108	952.79476784196	1082.85833117657	870.264174710448
